branch,block_length,probability,unsigned_weight,negative_mass,physical_rate,support_rate,sign_cost,surviving_fraction,minimum_wigner,maximum_wigner,time,n_sites,block_start,cumulative_discarded_weight,maximum_bond,identity_A_minus_P_minus_2nu,identity_r_minus_s_minus_q
initial,4,0.05477467216581847,0.05788601781513142,0.001555672824656477,0.7261318446561311,0.712319853019661,0.013811991636470138,0.9462504803966728,-0.0001726104181118558,0.01005731266419602,0.6,50,23,9.716036908706642e-16,29,-1.734723475976807e-18,-7.112366251504909e-17
branch1,4,0.05548047500855662,0.07294509693206423,0.008732310961753805,0.7229310304435234,0.6545120544053714,0.06841897603815197,0.7605785356653526,-0.0006598834730784451,0.004302129736893798,0.6,50,23,9.716036908706642e-16,29,0.0,-2.7755575615628914e-17
branch2,4,0.055480475008557247,0.0729450969320646,0.008732310961753675,0.7229310304435206,0.6545120544053702,0.06841897603815038,0.7605785356653575,-0.000659883473078463,0.004302129736893806,0.6,50,23,9.716036908706642e-16,29,-3.469446951953614e-18,1.3877787807814457e-17
competing,4,0.11096095001711387,0.14589019386412883,0.01746462192350748,0.5496442353035357,0.4812252592653845,0.06841897603815118,0.760578535665355,-0.000659883473078463,0.004302129736893806,0.6,50,23,9.716036908706642e-16,29,0.0,-1.3877787807814457e-17
initial,5,0.02979617002923786,0.03338218615513581,0.0017930080629489753,0.7026750832478601,0.6799465739858188,0.022728509262041306,0.8925769537910793,-8.70114043423016e-05,0.003352372266665106,0.6,50,22,9.716036908706642e-16,29,-1.3010426069826053e-18,-2.0816681711721685e-17
branch1,5,0.028992666861465288,0.04289529908166444,0.006951316110099575,0.7081424695635798,0.6297986075136621,0.07834386204991772,0.6758938038004771,-0.00020910207209544367,0.0013501814074214347,0.6,50,22,9.716036908706642e-16,29,-1.734723475976807e-18,0.0
branch2,5,0.028992666861465594,0.04289529908166458,0.006951316110099494,0.7081424695635776,0.6297986075136615,0.07834386204991631,0.6758938038004819,-0.0002091020720954389,0.0013501814074214395,0.6,50,22,9.716036908706642e-16,29,1.734723475976807e-18,-1.3877787807814457e-16
competing,5,0.05798533372293088,0.08579059816332901,0.013902632220199069,0.5695130334515897,0.4911691714016727,0.078343862049917,0.6758938038004796,-0.00020910207209544367,0.0013501814074214395,0.6,50,22,9.716036908706642e-16,29,-6.938893903907228e-18,-5.551115123125783e-17
initial,6,0.01668880701086045,0.018932032730018533,0.0011216128595790385,0.6821695038567572,0.66114998968662,0.02101951417013719,0.8815116289334723,-3.606407838329883e-05,0.0011174572273635632,0.6,50,22,9.716036908706642e-16,29,4.7704895589362195e-18,6.591949208711867e-17
branch1,6,0.01523141239254229,0.02570415831054648,0.005236372959002094,0.697399229807921,0.6101837497004501,0.08721548010747097,0.5925660824417194,-7.136450605453525e-05,0.0003673398873113459,0.6,50,22,9.716036908706642e-16,29,0.0,-4.163336342344337e-17
branch2,6,0.015231412392542472,0.02570415831054658,0.005236372959002054,0.6973992298079189,0.6101837497004494,0.08721548010746961,0.5925660824417242,-7.136450605453536e-05,0.00036733988731134804,0.6,50,22,9.716036908706642e-16,29,-1.734723475976807e-18,-1.249000902703301e-16
competing,6,0.03046282478508476,0.05140831662109306,0.010472745918004149,0.5818746997145958,0.4946592196071255,0.08721548010747031,0.5925660824417216,-7.136450605453536e-05,0.00036733988731134804,0.6,50,22,9.716036908706642e-16,29,3.469446951953614e-18,1.3877787807814457e-17
initial,7,0.009225451209444555,0.010802337477565354,0.0007884431340604002,0.6693984540941106,0.6468561050231895,0.022542349070921053,0.8540236063355984,-1.5208954384297227e-05,0.0003724857427968481,0.6,50,21,9.716036908706642e-16,29,-8.673617379884035e-19,6.591949208711867e-17
branch1,7,0.008011432302172782,0.015401494667686113,0.003695031182756665,0.6895551028047787,0.5961843882755659,0.09337071452921288,0.52017239073436,-2.1480045734559783e-05,0.00011707121103167544,0.6,50,21,9.716036908706642e-16,29,8.673617379884035e-19,-1.3877787807814457e-17
branch2,7,0.008011432302172905,0.01540149466768617,0.0036950311827566324,0.6895551028047766,0.5961843882755654,0.09337071452921121,0.520172390734366,-2.148004573455943e-05,0.00011707121103167533,0.6,50,21,9.716036908706642e-16,29,0.0,-1.3877787807814457e-17
competing,7,0.01602286460434569,0.03080298933537228,0.007390062365513298,0.5905340770104999,0.4971633624812878,0.09337071452921201,0.520172390734363,-2.1480045734559783e-05,0.00011707121103167544,0.6,50,21,9.716036908706642e-16,29,-3.469446951953614e-18,6.938893903907228e-17
initial,8,0.0051304881705246325,0.006118830131179165,0.0004941709803272666,0.6590693080475697,0.6370480444708049,0.02202126357676479,0.8384753393269853,-5.1494340016825885e-06,0.00012416191426682137,0.6,50,21,9.716036908706642e-16,29,-4.336808689942018e-19,2.42861286636753e-17
branch1,8,0.004211865374494198,0.009229376528394794,0.002508755576950297,0.6837312059490017,0.5856704726418918,0.09806073330710993,0.45635426851815103,-6.033494422535278e-06,3.152967800016155e-05,0.6,50,21,9.716036908706642e-16,29,1.734723475976807e-18,2.7755575615628914e-17
branch2,8,0.004211865374494273,0.009229376528394806,0.0025087555769502667,0.6837312059489995,0.5856704726418916,0.09806073330710788,0.45635426851815847,-6.033494422535282e-06,3.152967800016151e-05,0.6,50,21,9.716036908706642e-16,29,0.0,-2.7755575615628914e-17
competing,8,0.008423730748988471,0.018458753056789602,0.005017511153900564,0.5970878083790074,0.4990270750718985,0.09806073330710892,0.4563542685181547,-6.033494422535282e-06,3.152967800016155e-05,0.6,50,21,9.716036908706642e-16,29,3.469446951953614e-18,4.163336342344337e-17
initial,9,0.0028457003515706294,0.0034748041174680923,0.00031455188294873137,0.6513273413810458,0.6291352411809009,0.022192100200144862,0.8189527395990719,-1.7422206345251627e-06,4.1387304755846354e-05,0.6,50,20,9.716036908706642e-16,29,1.0842021724855044e-19,-2.42861286636753e-17
branch1,9,0.0022137411580870634,0.005533893709009799,0.0016600762754613676,0.6792301514403878,0.5774292894114299,0.10180086202895781,0.4000331908223761,-1.911491169403608e-06,1.0063609776004579e-05,0.6,50,20,9.716036908706642e-16,29,0.0,6.938893903907228e-17
branch2,9,0.0022137411580871133,0.005533893709009802,0.0016600762754613446,0.6792301514403853,0.5774292894114299,0.10180086202895539,0.40003319082238487,-1.911491169403647e-06,1.0063609776004589e-05,0.6,50,20,9.716036908706642e-16,29,-4.336808689942018e-19,5.551115123125783e-17
competing,9,0.004427482316174177,0.0110677874180196,0.0033201525509227122,0.6022137980448371,0.5004129360158804,0.10180086202895659,0.40003319082238054,-1.911491169403647e-06,1.0063609776004589e-05,0.6,50,20,9.716036908706642e-16,29,-8.673617379884035e-19,6.938893903907228e-17
initial,4,0.05058577009399083,0.05816431343333582,0.003789271669672494,0.74602124141959,0.7111208208899106,0.03490042052967948,0.8697045853033059,-0.0003649195504813232,0.009828061259461602,0.62,50,23,1.0694927678002338e-15,31,1.734723475976807e-18,-2.7755575615628914e-17
branch1,4,0.06146798324177316,0.07338781011881246,0.0059599134385196475,0.6973097093556099,0.6529993579572931,0.044310351398316725,0.8375775642066239,-0.0005591223450701076,0.004277146118051117,0.62,50,23,1.0694927678002338e-15,31,1.734723475976807e-18,1.3877787807814457e-17
branch2,4,0.061467983241773834,0.07338781011881292,0.005959913438519537,0.6973097093556072,0.6529993579572916,0.044310351398315566,0.8375775642066278,-0.0005591223450701217,0.004277146118051134,0.62,50,23,1.0694927678002338e-15,31,6.938893903907228e-18,6.245004513516506e-17
competing,4,0.12293596648354699,0.14677562023762536,0.011919826877039186,0.5240229142156222,0.47971256281730607,0.04431035139831612,0.8375775642066259,-0.0005591223450701217,0.004277146118051134,0.62,50,23,1.0694927678002338e-15,31,0.0,6.938893903907228e-18
initial,5,0.027044456230842052,0.03452360355781808,0.003739573663488016,0.7220546479898344,0.6732224055560315,0.048832242433802915,0.7833613367025722,-0.00015559828906911192,0.003275910569974513,0.62,50,22,1.0694927678002338e-15,31,-8.673617379884035e-19,-6.938893903907228e-18
branch1,5,0.03310629551562165,0.04350940672497658,0.005201555604677464,0.6816063635675343,0.6269556235428456,0.054650740024688636,0.7608997227860839,-0.000156988418149388,0.0013080718291244946,0.62,50,22,1.0694927678002338e-15,31,0.0,9.020562075079397e-17
branch2,5,0.03310629551562203,0.04350940672497683,0.005201555604677398,0.681606363567532,0.6269556235428444,0.05465074002468749,0.7608997227860882,-0.00015698841814938246,0.001308071829124498,0.62,50,22,1.0694927678002338e-15,31,1.734723475976807e-18,1.249000902703301e-16
competing,5,0.06621259103124369,0.08701881344995341,0.010403111209354863,0.542976927455544,0.488326187430856,0.05465074002468804,0.7608997227860861,-0.000156988418149388,0.001308071829124498,0.62,50,22,1.0694927678002338e-15,31,-6.938893903907228e-18,2.0816681711721685e-17
initial,6,0.01505018962671009,0.01975020317602357,0.002350006774656739,0.6993941146808713,0.654098583382387,0.045295531298484175,0.7620270785356161,-5.815678883782624e-05,0.0010919697861411395,0.62,50,22,1.0694927678002338e-15,31,3.469446951953614e-18,1.1796119636642288e-16
branch1,6,0.017928716480672784,0.0261565801023795,0.004113931810853358,0.6702252631571476,0.6072757484950698,0.06294951466207781,0.6854380966662299,-6.159131321924694e-05,0.000367602292773299,0.62,50,22,1.0694927678002338e-15,31,0.0,-4.163336342344337e-17
branch2,6,0.01792871648067301,0.026156580102379638,0.004113931810853316,0.6702252631571456,0.6072757484950689,0.06294951466207661,0.6854380966662348,-6.159131321924735e-05,0.0003676022927733015,0.62,50,22,1.0694927678002338e-15,31,-3.469446951953614e-18,4.163336342344337e-17
competing,6,0.03585743296134579,0.05231316020475914,0.008227863621706674,0.5547007330638224,0.4917512184017452,0.06294951466207722,0.6854380966662322,-6.159131321924735e-05,0.0003676022927733015,0.62,50,22,1.0694927678002338e-15,31,0.0,-1.3877787807814457e-17
initial,7,0.008227538232778329,0.011380315685357027,0.0015763887262893479,0.6857526328868452,0.6394100157576309,0.046342617129214184,0.7229622147797399,-2.3079198547614714e-05,0.0003639899293022139,0.62,50,21,1.0694927678002338e-15,31,1.734723475976807e-18,9.71445146547012e-17
branch1,7,0.009723603495915365,0.015746000577992563,0.003011198541038599,0.6618855713115347,0.5930241253589428,0.06886144595259197,0.6175284604971744,-1.7467268880123032e-05,0.00011483824962361118,0.62,50,21,1.0694927678002338e-15,31,0.0,-5.551115123125783e-17
branch2,7,0.00972360349591549,0.015746000577992633,0.003011198541038572,0.6618855713115329,0.5930241253589422,0.06886144595259078,0.6175284604971796,-1.746726888012298e-05,0.00011483824962361122,0.62,50,21,1.0694927678002338e-15,31,-1.734723475976807e-18,-8.326672684688674e-17
competing,7,0.019447206991830855,0.031492001155985196,0.006022397082077171,0.562864545517256,0.49400309956466454,0.06886144595259137,0.6175284604971769,-1.7467268880123032e-05,0.00011483824962361122,0.62,50,21,1.0694927678002338e-15,31,-1.734723475976807e-18,4.163336342344337e-17
initial,8,0.004533732422046268,0.006551411724606951,0.0010088396512803407,0.6745262180635148,0.6285093402604985,0.04601687780301613,0.6920237366578067,-7.801297033189176e-06,0.00012132997643823543,0.62,50,21,1.0694927678002338e-15,31,1.3010426069826053e-18,9.020562075079397e-17
branch1,8,0.005271060910510217,0.009494692716659068,0.0021118159030744255,0.6556904531746255,0.5821277872361721,0.07356266593845336,0.5551586626138822,-5.5025982757862645e-06,3.184487000271389e-05,0.62,50,21,1.0694927678002338e-15,31,0.0,4.163336342344337e-17
branch2,8,0.005271060910510307,0.009494692716659094,0.0021118159030743934,0.6556904531746234,0.5821277872361718,0.07356266593845155,0.5551586626138902,-5.502598275786149e-06,3.184487000271384e-05,0.62,50,21,1.0694927678002338e-15,31,0.0,6.938893903907228e-17
competing,8,0.010542121821020524,0.018989385433318164,0.004223631806148819,0.5690470556046313,0.4954843896661788,0.07356266593845247,0.5551586626138862,-5.5025982757862645e-06,3.184487000271389e-05,0.62,50,21,1.0694927678002338e-15,31,1.734723475976807e-18,4.163336342344337e-17
initial,9,0.0024903074192772824,0.0037735118708550584,0.0006416022257888878,0.6661499016187923,0.6199721311552141,0.04617777046357811,0.6599442388167157,-2.635272517476524e-06,4.044332547960915e-05,0.62,50,20,1.0694927678002338e-15,31,4.336808689942018e-19,6.938893903907228e-17
branch1,9,0.0028564789091062295,0.005725567975800073,0.0014345445333469216,0.6509072848112352,0.573645947190673,0.07726133762056206,0.49889878544443866,-1.601854252139326e-06,9.97346059707026e-06,0.62,50,20,1.0694927678002338e-15,31,0.0,1.3877787807814457e-16
branch2,9,0.0028564789091062846,0.005725567975800081,0.0014345445333468986,0.650907284811233,0.573645947190673,0.0772613376205601,0.49889878544444755,-1.601854252139303e-06,9.973460597070271e-06,0.62,50,20,1.0694927678002338e-15,31,-4.336808689942018e-19,-1.249000902703301e-16
competing,9,0.0057129578182125145,0.011451135951600154,0.00286908906669382,0.5738909314156846,0.4966295937951235,0.07726133762056109,0.49889878544444316,-1.601854252139326e-06,9.973460597070271e-06,0.62,50,20,1.0694927678002338e-15,31,-8.673617379884035e-19,0.0
initial,4,0.04653544312794908,0.05925931678790353,0.006361936829977229,0.7668852597309839,0.7064580664907981,0.060427193240185736,0.7852848404328592,-0.0005289577050183173,0.009597971536261072,0.6399999999999999,50,23,1.1960262221619119e-15,32,-1.734723475976807e-18,1.3877787807814457e-17
branch1,4,0.06716148773165985,0.07384704700023162,0.0033427796342858913,0.675163823742105,0.6514398143150325,0.02372400942707253,0.9094674798770112,-0.0004301134299780923,0.004363374656712101,0.6399999999999999,50,23,1.1960262221619119e-15,32,-1.3010426069826053e-17,3.469446951953614e-18
branch2,4,0.06716148773166053,0.07384704700023209,0.0033427796342857816,0.6751638237421025,0.651439814315031,0.023724009427071622,0.9094674798770146,-0.0004301134299781074,0.004363374656712109,0.6399999999999999,50,23,1.1960262221619119e-15,32,-1.734723475976807e-18,-8.673617379884035e-17
competing,4,0.1343229754633204,0.1476940940004637,0.0066855592685716725,0.5018770286021175,0.4781530191750454,0.023724009427072028,0.9094674798770129,-0.0004301134299781074,0.004363374656712109,0.6399999999999999,50,23,1.1960262221619119e-15,32,-2.7755575615628914e-17,6.245004513516506e-17
initial,5,0.024432568934474777,0.035729516062105254,0.005648473563815239,0.7423676488659834,0.6663556302680208,0.07601201859796268,0.6838203151704026,-0.00021433331109713922,0.0031991444473807033,0.6399999999999999,50,22,1.1960262221619119e-15,32,0.0,-9.71445146547012e-17
branch1,5,0.03715582569664763,0.04490587963695469,0.0038750269701535306,0.6585269409180988,0.6206373086417958,0.0378896322763031,0.8274156078677667,-0.0001363134200999782,0.0012400192375015525,0.6399999999999999,50,22,1.1960262221619119e-15,32,0.0,-5.551115123125783e-17
branch2,5,0.037155825696648034,0.044905879636954985,0.003875026970153474,0.6585269409180967,0.6206373086417944,0.03788963227630222,0.8274156078677702,-0.00013631342009997135,0.0012400192375015555,0.6399999999999999,50,22,1.1960262221619119e-15,32,1.734723475976807e-18,4.85722573273506e-17
competing,5,0.07431165139329567,0.08981175927390968,0.007750053940307005,0.5198975048061086,0.48200787252980604,0.03788963227630266,0.8274156078677685,-0.0001363134200999782,0.0012400192375015555,0.6399999999999999,50,22,1.1960262221619119e-15,32,1.734723475976807e-18,-6.245004513516506e-17
initial,6,0.013480971647209922,0.020916670134690722,0.0037178492437404,0.7177460159070178,0.6445348039727367,0.07321121193428103,0.6445084977867226,-7.690901082613042e-05,0.0010663806790004696,0.6399999999999999,50,22,1.1960262221619119e-15,32,0.0,1.249000902703301e-16
branch1,6,0.020669858770041967,0.026706043933180615,0.0030180925815693244,0.6465131229862361,0.6038108957756533,0.0427022272105827,0.7739768129550981,-5.242940403006608e-05,0.0003614982100836402,0.6399999999999999,50,22,1.1960262221619119e-15,32,-8.673617379884035e-19,1.1102230246251565e-16
branch2,6,0.02066985877004222,0.026706043933180774,0.003018092581569276,0.646513122986234,0.6038108957756523,0.04270222721058167,0.773976812955103,-5.242940403006515e-05,0.00036149821008364257,0.6399999999999999,50,22,1.1960262221619119e-15,32,2.6020852139652106e-18,2.7755575615628914e-17
competing,6,0.041339717540084184,0.05341208786636139,0.0060361851631386,0.5309885928929108,0.4882863656823286,0.04270222721058222,0.7739768129551006,-5.242940403006608e-05,0.00036149821008364257,0.6399999999999999,50,22,1.1960262221619119e-15,32,5.204170427930421e-18,-2.0816681711721685e-17
initial,7,0.007288805813142384,0.012222999624561555,0.0024670969057095852,0.7030593654314913,0.6292051267003925,0.07385423873109868,0.5963189100076436,-2.9793442296103338e-05,0.0003554602272198977,0.6399999999999999,50,21,1.1960262221619119e-15,32,8.673617379884035e-19,6.938893903907228e-17
branch1,7,0.01151910036889507,0.016206958787931755,0.0023439292095183435,0.6376783885345237,0.588902082023636,0.048776306510887595,0.7107502721283266,-1.2855545109469083e-05,0.00010945486364944702,0.6399999999999999,50,21,1.1960262221619119e-15,32,-1.734723475976807e-18,1.1796119636642288e-16
branch2,7,0.011519100368895183,0.01620695878793183,0.002343929209518324,0.6376783885345223,0.5889020820236354,0.04877630651088687,0.7107502721283303,-1.2855545109468916e-05,0.0001094548636494471,0.6399999999999999,50,21,1.1960262221619119e-15,32,8.673617379884035e-19,6.245004513516506e-17
